> -L"20"
99.1526171554	29.2207896102
99.1409519958	29.2478342397
99.1409519958	29.2478342397
99.1072564637	29.2868678232
99.1072564637	29.2868678232
99.1014127269	29.3003839907
99.1014127269	29.3003839907
99.1167340002	29.3405180928
99.1167340002	29.3405180928
99.1144934876	29.3578904359
99.1144934876	29.3578904359
99.092891308	29.3980539109
99.092891308	29.3980539109
99.1037153502	29.4412707067
99.1037153502	29.4412707067
99.0965179839	29.4652062418
99.0965179839	29.4652062418
99.0820982404	29.4814283955
99.0820982404	29.4814283955
99.0690261709	29.5188687143
99.0690261709	29.5188687143
99.0789474201	29.5373799687
99.0789474201	29.5373799687
99.0559378989	29.5879429011
99.0559378989	29.5879429011
99.0374269656	29.6037717867
99.0374269656	29.6037717867
99.0119557673	29.6405945901
99.0119557673	29.6405945901
99.0143267652	29.7175782219
99.0143267652	29.7175782219
99.0238051488	29.7395609484
99.0238051488	29.7395609484
99.0491155193	29.7665494238
99.0491155193	29.7665494238
99.050018204	29.7912328245
99.050018204	29.7912328245
99.1007310779	29.9084210087
99.1007310779	29.9084210087
99.1011907805	29.9365673319
99.1011907805	29.9365673319
99.0594790183	30.0977336988
99.0594790183	30.0977336988
99.0340300024	30.1339754853
99.0340300024	30.1339754853
99.0308103661	30.2214525772
99.0308103661	30.2214525772
99.0071441273	30.2438075684
99.0071441273	30.2438075684
99.0039477246	30.2680835545
99.0039477246	30.2680835545
99.0171255116	30.293893836
99.0171255116	30.293893836
99.020518269	30.3093675526
99.020518269	30.3093675526
99.0180299702	30.3153749247
99.0180299702	30.3153749247
99.0059104668	30.3671217073
99.0059104668	30.3671217073
99.0073156123	30.391653942
99.0073156123	30.391653942
99.0147703124	30.4059988231
99.0147703124	30.4059988231
98.9992268885	30.4606964577
98.9992268885	30.4606964577
98.9649744218	30.4995933518
98.9649744218	30.4995933518
98.9749189458	30.5812372823
98.9749189458	30.5812372823
98.9666645401	30.6120409772
98.9666645401	30.6120409772
98.9245732035	30.6466798307
98.9245732035	30.6466798307
98.9359320244	30.6863403915
98.9359320244	30.6863403915
98.9505408854	30.7017463434
98.9505408854	30.7017463434
98.9852815949	30.7225433478
98.9852815949	30.7225433478
98.9994458332	30.7414053839
98.9994458332	30.7414053839
98.9966854835	30.7621931581
98.9966854835	30.7621931581
98.971467893	30.7949112025
98.971467893	30.7949112025
98.9444366988	30.8099153143
98.9444366988	30.8099153143
98.9292924895	30.8295386602
98.9292924895	30.8295386602
98.8999055742	30.8618505078
98.8999055742	30.8618505078
98.8370404188	30.8944989343
98.8370404188	30.8944989343
98.8227912752	30.9071803184
98.8227912752	30.9071803184
98.8354571894	30.9680010166
98.8354571894	30.9680010166
98.8307680195	31.002624357
98.8307680195	31.002624357
98.8104926269	31.0287592784
98.8104926269	31.0287592784
98.7704822642	31.0460058124
98.7704822642	31.0460058124
98.7483446827	31.0748530673
98.7483446827	31.0748530673
98.7468698983	31.0963626531
98.7468698983	31.0963626531
98.7407139813	31.1413605229
98.7407139813	31.1413605229
98.6508350159	31.1853753699
98.6508350159	31.1853753699
98.6470179995	31.2130612059
98.6470179995	31.2130612059
98.6514697992	31.2415355004
98.6514697992	31.2415355004
98.6481270578	31.2657577665
98.6481270578	31.2657577665
98.659600704	31.2738663659
98.659600704	31.2738663659
98.6580098055	31.3157843531
98.6580098055	31.3157843531
98.668052684	31.3342702172
98.668052684	31.3342702172
98.6841597429	31.339312829
98.6841597429	31.339312829
98.7219517055	31.3394032241
98.7219517055	31.3394032241
98.7404381155	31.3271368507
98.7404381155	31.3271368507
98.7515660093	31.307161027
98.7515660093	31.307161027
98.7972665714	31.2799359488
