> FaultNo.8   color.2
102.121606   24.430508
102.120555   24.432813
102.119089   24.434733
102.116996   24.436653
102.113960   24.439628
102.112493   24.441644
102.111236   24.443276
102.109347   24.447021
102.107769   24.451055
102.106089   24.454416
102.103887   24.457776
102.101060   24.460944
102.099654   24.462447
> FaultNo.976   color.2
101.935429   24.651605
101.881162   24.685755
101.739617   24.829905
101.663297   24.920338
101.614389   24.959402
> FaultNo.984   color.2
102.082607   32.844741
101.989668   32.893840
101.932119   32.921807
101.840566   32.956292
101.820498   32.962681
101.760635   32.987563
101.757871   32.988640
101.743467   32.994868
101.613574   33.052578
101.590439   33.063420
101.539707   33.090137
101.526172   33.093396
101.512232   33.098644
101.496500   33.105905
101.483793   33.110745
101.453789   33.122314
101.435000   33.128892
101.422246   33.136543
101.389580   33.159797
101.352544   33.194562
101.324117   33.234696
> FaultNo.988   color.2
104.500928   30.915513
104.497168   30.903499
104.493623   30.892141
104.484180   30.862927
104.482451   30.855986
104.478154   30.842476
104.471875   30.823608
> FaultNo.994   color.2
102.578564   29.862778
102.595127   29.880774
102.597637   29.883218
> FaultNo.1000   color.2
103.785645   28.829106
103.789141   28.826917
103.790723   28.825547
103.793740   28.822942
103.802490   28.814614
103.808125   28.809253
103.810508   28.806980
103.825303   28.793298
103.826816   28.791980
103.830322   28.788938
103.834063   28.785701
103.842822   28.777434
103.855918   28.768909
103.858750   28.767375
103.862129   28.765544
103.865518   28.763711
103.880000   28.760332
103.882547   28.759739
> FaultNo.1003   color.2
103.695635   29.589153
103.707549   29.603647
103.710186   29.606477
103.719258   29.619155
103.722021   29.623450
103.732910   29.636353
103.735332   29.639016
103.736719   29.640393
103.747393   29.649524
> FaultNo.1029   color.2
101.950000   26.643950
101.949972   26.643994
> FaultNo.1030   color.2
101.949972   26.643994
101.949229   26.645181
101.944941   26.652493
101.943584   26.654827
101.940986   26.660183
101.939395   26.663765
101.937275   26.668489
101.933486   26.680242
101.929502   26.709539
101.929316   26.714055
101.929531   26.723545
101.929951   26.730046
101.930107   26.732766
101.931191   26.739658
101.933594   26.747490
101.940000   26.768323
101.940098   26.768640
101.947285   26.784238
101.948848   26.787727
101.949307   26.788611
101.953398   26.798406
101.955117   26.803801
101.955508   26.803906
101.956650   26.808105
101.958740   26.821897
101.961299   26.838757
101.961230   26.851902
101.958760   26.863086
101.956182   26.875562
101.954297   26.887319
101.945029   26.920488
101.943535   26.928340
101.943438   26.928333
101.942510   26.933372
101.941250   26.940334
101.942559   26.933459
> FaultNo.1031   color.2
103.843002   28.208229
103.844443   28.239228
103.847327   28.262298
103.848048   28.279599
103.845164   28.301948
103.841560   28.317087
103.841560   28.336551
103.843002   28.348807
103.848048   28.358179
103.851652   28.377643
103.851652   28.389899
103.850932   28.399992
103.849490   28.410084
103.848048   28.426665
103.848048   28.444688
103.849490   28.464153
103.850211   28.480734
103.850211   28.498036
> FaultNo.1034   color.2
101.108344   28.492888
101.138281   28.383120
101.158239   28.248404
101.168218   28.143625
101.168218   28.133646
> FaultNo.1035   color.2
101.168218   28.088741
101.188176   28.018888
101.238071   27.959015
> FaultNo.1036   color.2
102.624102   29.907070
102.642871   29.925159
> FaultNo.1037   color.2
102.671924   29.956870
102.675273   29.960642
102.677158   29.962798
> FaultNo.1038   color.2
102.694600   29.991768
102.696855   29.997251
> FaultNo.1039   color.2
100.767686   29.023215
100.790215   29.013579
100.806338   29.003538
100.810342   29.000889
> FaultNo.1040   color.2
100.810342   29.000889
100.812881   28.999211
> FaultNo.1041   color.2
100.812881   28.999211
100.814160   28.998359
100.816270   28.996951
100.819512   28.994424
100.831807   28.984963
100.853770   28.964199
100.877412   28.937366
100.886250   28.925237
100.902988   28.903972
100.912422   28.889990
100.925674   28.861472
100.937197   28.842183
100.961270   28.806575
100.972432   28.793599
100.990811   28.775605
101.000371   28.764722
101.014629   28.744092
101.017588   28.737480
101.020742   28.730413
101.046719   28.684092
101.059141   28.665762
101.065654   28.657529
101.066553   28.656401
101.074258   28.645408
101.084805   28.632522
> FaultNo.1045   color.2
103.476778   28.312761
103.507778   28.327180
103.556079   28.345923
103.599333   28.363225
103.651239   28.384853
103.682959   28.394945
103.716121   28.405038
103.754329   28.415852
> FaultNo.1050   color.2
101.348781   27.644467
101.410757   27.690948
101.472732   27.733556
101.538580   27.780037
101.600555   27.830392
101.654784   27.876873
101.716759   27.965962
101.743873   28.024064
101.770987   28.055052
> FaultNo.1053   color.2
103.705557   28.896936
103.701289   28.902739
103.700449   28.903894
103.696025   28.914749
103.696006   28.914993
103.695156   28.924216
103.695586   28.929092
103.695781   28.931416
103.695957   28.931812
103.698447   28.937688
103.699746   28.939883
103.701084   28.942161
103.701309   28.942808
103.704219   28.951133
103.705752   28.955544
103.709600   28.966572
103.709639   28.966680
103.711201   28.973372
103.711436   28.978364
103.711563   28.981257
103.707891   28.991353
103.707559   28.992268
103.705029   28.998191
103.703789   29.001123
103.700020   29.005830
103.693672   29.013728
103.691631   29.016206
103.690986   29.016982
103.688691   29.019617
103.680850   29.028638
> FaultNo.1054   color.2
103.680850   29.028638
103.679873   29.029758
103.675869   29.033484
> FaultNo.1055   color.2
103.675869   29.033484
103.668818   29.040044
103.663750   29.043679
103.655947   29.049268
103.654561   29.050269
103.654287   29.050454
> FaultNo.1056   color.2
103.654287   29.050454
103.655947   29.049268
> FaultNo.1057   color.2
103.644307   29.057280
103.638271   29.061255
103.634570   29.063682
> FaultNo.1058   color.2
103.680850   29.028638
103.675869   29.033484
> FaultNo.1059   color.2
103.509493   29.188120
103.525324   29.173062
> FaultNo.1060   color.2
103.525324   29.173062
103.526973   29.169326
103.533662   29.160955
103.538799   29.156355
103.549980   29.147283
103.568906   29.130444
103.572715   29.126460
103.574766   29.124641
103.582090   29.115366
103.588545   29.103120
103.589512   29.101301
103.590967   29.099343
103.599238   29.089077
103.608037   29.081123
103.620693   29.071592
103.631924   29.065427
103.634570   29.063682
> FaultNo.1061   color.2
103.634570   29.063682
103.644307   29.057280
> FaultNo.1062   color.2
103.644307   29.057280
103.648359   29.054604
103.654287   29.050454
> FaultNo.1074   color.2
103.635059   29.528210
103.636914   29.532092
103.638145   29.534985
103.640107   29.539546
103.642100   29.543164
103.644248   29.547949
> FaultNo.1075   color.2
103.654717   29.568679
103.655332   29.569917
103.657275   29.573340
103.659746   29.578330
> FaultNo.1086   color.2
102.790855   26.685671
102.791809   26.681670
102.792734   26.677670
102.793688   26.673670
102.794643   26.669669
102.795567   26.665669
102.796522   26.661668
102.797477   26.657668
102.798401   26.653699
102.798432   26.648929
102.798463   26.644190
102.798494   26.639451
102.798525   26.634712
102.798556   26.629973
102.798587   26.625235
102.798619   26.620496
102.798650   26.615757
102.798650   26.611510
102.798681   26.607264
102.798712   26.603017
102.798712   26.598740
102.798744   26.594463
102.798775   26.590216
102.798775   26.585970
102.798806   26.581723
102.798036   26.577569
102.797236   26.573415
102.796467   26.569260
102.795697   26.565106
102.794928   26.560952
102.794158   26.556798
102.793358   26.552674
102.792588   26.548520
102.791141   26.544243
102.789664   26.539996
102.788217   26.535750
102.786770   26.531503
102.785323   26.527257
102.783876   26.523010
102.782429   26.518764
102.780982   26.514487
102.778211   26.509963
102.775440   26.505440
102.772669   26.500916
102.769898   26.496393
102.767127   26.491869
102.764356   26.487346
102.761585   26.482822
102.758845   26.478299
102.755551   26.473283
102.752226   26.468298
102.748901   26.463282
102.745606   26.458266
102.742312   26.453251
102.738987   26.448235
102.735661   26.443219
102.732367   26.438203
> FaultNo.1100   color.2
103.833730   29.685974
103.833945   29.686086
103.860117   29.702017
103.862930   29.704019
> FaultNo.1154   color.2
102.143460   28.547621
102.109051   28.460087
> FaultNo.1161   color.2
103.778006   28.833857
103.688724   28.815315
> FaultNo.1171   color.2
101.975947   27.000620
101.975117   27.003179
101.971807   27.016746
101.966436   27.029658
101.961162   27.041411
101.961094   27.041694
101.956250   27.047698
101.955371   27.048882
101.953428   27.051538
101.948877   27.057605
101.945928   27.062957
101.942803   27.075854
101.942939   27.117295
101.943164   27.120706
101.943037   27.130767
101.942744   27.154819
101.943750   27.167966
101.943828   27.169080
101.944355   27.171885
101.947969   27.185105
101.950977   27.191755
101.960029   27.207419
101.977383   27.231606
101.978047   27.233286
101.978301   27.233582
101.979775   27.235308
101.989814   27.247502
101.993564   27.253145
101.996807   27.258003
101.999980   27.265876
102.002471   27.271350
102.004229   27.277898
102.004648   27.279485
102.006680   27.285146
102.009502   27.299343
102.011143   27.308174
102.017383   27.335200
102.018672   27.338994
102.020273   27.345439
102.022061   27.352666
102.024521   27.359578
102.032705   27.387583
> FaultNo.1315   color.2
102.583383   30.622066
102.569701   30.615522
102.567149   30.613629
> FaultNo.1316   color.2
102.567149   30.613629
102.551260   30.601840
102.531630   30.590538
102.512594   30.582210
102.503076   30.579236
102.491179   30.568528
102.480471   30.553656
102.469764   30.543544
102.452513   30.529862
102.440615   30.525698
102.432287   30.520344
> FaultNo.1317   color.2
102.971830   30.863581
102.962907   30.851089
102.936138   30.836217
102.901041   30.821941
102.870108   30.801120
102.832632   30.783869
102.789206   30.770187
102.745186   30.755911
> FaultNo.1339   color.2
103.752939   30.348385
103.775234   30.361750
> FaultNo.1340   color.2
103.775234   30.361750
103.794551   30.381655
103.813018   30.406729
103.854266   30.466692
103.909238   30.527517
103.935366   30.574606
> FaultNo.1347   color.2
105.942435   37.893466
105.980834   37.856180
106.010819   37.830376
106.043175   37.801692
106.064728   37.781603
> FaultNo.1348   color.2
105.635000   38.248959
105.667698   38.204042
105.695520   38.163886
105.725728   38.128546
105.760733   38.088425
105.792083   38.050192
105.817382   38.020561
105.839053   37.995709
105.887169   37.946020
105.931618   37.900135
> FaultNo.1349   color.2
106.073103   37.772989
106.099428   37.749069
106.120951   37.728969
106.144853   37.706952
106.168702   37.678201
106.184155   37.653262
106.198367   37.623512
106.216085   37.581274
106.227849   37.547666
106.245544   37.507346
106.253705   37.475648
106.265428   37.441075
> FaultNo.1350   color.2
105.890744   36.846358
105.921539   36.817937
105.938096   36.796880
105.978280   36.749991
106.003051   36.714549
106.018362   36.689630
> FaultNo.1354   color.2
106.335753   35.271414
106.225752   35.365872
106.173966   35.437385
106.156961   35.479600
106.142072   35.533165
> FaultNo.1356   color.2
104.185066   37.189171
104.227723   37.191941
104.284897   37.198946
104.332402   37.203093
104.351480   37.212484
104.392698   37.212648
104.441955   37.215563
104.470198   37.212768
104.528596   37.203478
104.578757   37.193893
104.611561   37.196202
> FaultNo.1357   color.2
104.624809   37.195380
104.680062   37.183421
104.708549   37.176835
104.741788   37.172885
104.766715   37.169916
104.811544   37.165056
104.861300   37.160329
104.936849   37.163826
> FaultNo.1363   color.2
106.167102   37.001468
106.182393   36.972682
106.196484   36.943891
106.210547   36.912214
106.221071   36.886292
106.231589   36.860369
106.240892   36.831558
106.251342   36.797943
106.261756   36.760482
106.273274   36.713410
106.276612   36.683619
106.279963   36.655751
> FaultNo.1365   color.2
106.365765   37.117478
106.387024   37.062652
> FaultNo.1370   color.2
103.829366   35.650562
103.833776   35.589455
103.832673   35.530146
103.831571   35.469039
103.828264   35.335143
103.796299   35.141938
103.775355   35.077236
> FaultNo.1371   color.2
105.785889   34.940878
105.884542   34.875259
105.931939   34.839960
105.966109   34.810545
106.000280   34.792443
106.035552   34.767553
106.060904   34.753524
106.085430   34.743623
106.105271   34.738191
106.133929   34.731402
106.164793   34.722801
106.199514   34.711937
106.236440   34.697905
106.265099   34.688399
106.293207   34.679346
106.323520   34.670292
106.356588   34.659881
106.418866   34.641322
> FaultNo.1379   color.2
105.577656   34.303080
105.681087   34.347703
105.855109   34.408006
106.051037   34.480369
> FaultNo.1380   color.2
104.506608   35.425364
104.613508   35.346206
104.687170   35.298564
104.779696   35.226003
104.908155   35.156373
104.971038   35.125590
> FaultNo.1381   color.2
104.251037   35.605892
104.278436   35.592027
104.326047   35.563567
104.350750   35.537296
104.365123   35.518688
104.380844   35.495701
104.409590   35.473444
104.448218   35.453376
104.485947   35.437686
> FaultNo.1382   color.2
103.815353   35.936083
103.839159   35.937182
103.896201   35.937182
103.927643   35.940112
103.946058   35.940479
103.961779   35.936815
103.977050   35.926557
103.995466   35.900546
104.017474   35.877465
104.031847   35.861711
104.045322   35.844859
104.070475   35.824709
104.096077   35.801995
104.124374   35.787707
104.159408   35.772686
104.170188   35.766458
> FaultNo.1383   color.2
105.191863   35.524337
105.205341   35.519351
105.219422   35.506110
105.233570   35.491129
105.245024   35.481080
105.261193   35.463176
105.272647   35.451849
105.284325   35.440522
105.299596   35.424079
105.326995   35.389549
105.368013   35.352101
> FaultNo.1386   color.2
103.752287   36.684152
103.816813   36.670433
103.864452   36.657652
103.903957   36.646033
103.958566   36.627442
104.008529   36.601880
104.078243   36.561213
104.125882   36.513575
104.171196   36.455479
104.173520   36.411326
104.147958   36.338126
104.103649   36.279127
104.074997   36.231917
104.045710   36.132467
> FaultNo.1387   color.2
104.215241   36.300206
104.179803   36.224507
104.164225   36.175458
104.139825   36.120848
104.105912   36.046463
> FaultNo.1388   color.2
100.907139   38.370298
100.955381   38.357243
100.995306   38.355285
101.053530   38.350716
101.159164   38.343536
101.217388   38.340925
101.251490   38.337661
101.287256   38.336355
101.331340   38.334397
101.396218   38.334397
101.441134   38.324606
101.480228   38.318079
101.526003   38.311715
101.594135   38.299551
101.650740   38.288705
101.699814   38.281525
101.768018   38.274998
> FaultNo.1391   color.2
102.420538   37.265556
102.497061   37.241791
102.549462   37.235189
102.568593   37.226608
102.611844   37.214065
102.670070   37.202182
102.690032   37.194921
102.715816   37.177757
102.732452   37.171156
102.761564   37.154652
102.832411   37.113259
102.882929   37.091308
102.958706   37.052817
102.990373   37.032369
103.029204   37.013725
103.060872   37.000494
103.100457   36.982753
103.154745   36.970724
103.207147   36.962004
103.244848   36.954449
103.295366   36.950232
103.329296   36.945414
103.369257   36.941197
103.424299   36.938788
103.489143   36.935776
103.555494   36.936379
103.603750   36.939390
103.671610   36.947823
103.732684   36.956858
103.794511   36.967098
103.847291   36.974928
103.944556   36.992998
> FaultNo.1392   color.2
102.317606   38.428045
102.414091   38.420859
102.556323   38.413674
102.659462   38.403222
102.799199   38.385584
102.864077   38.385584
102.869413   38.385620
> FaultNo.1393   color.2
101.519373   39.157836
101.833382   39.134873
101.985732   39.124544
102.184650   39.108007
102.504103   39.099310
> FaultNo.1399   color.2
103.165678   36.809319
103.238100   36.723070
103.281794   36.660717
103.336835   36.600914
103.360209   36.529634
103.371500   36.472260
103.380500   36.423760
103.392631   36.350225
103.405449   36.294651
103.419775   36.237868
103.436363   36.179273
> FaultNo.1400   color.2
102.960300   35.495660
102.948600   35.522240
102.929400   35.579250
102.911500   35.634510
102.885200   35.692940
102.859100   35.748670
102.833600   35.798980
102.804700   35.848190
102.779000   35.910280
102.757503   35.948732
102.720479   36.040317
102.686838   36.131428
102.672286   36.165823
> FaultNo.1401   color.2
102.672286   36.165823
102.671419   36.167872
> FaultNo.1403   color.2
102.131599   34.482974
102.218568   34.445529
102.280068   34.420395
102.361447   34.385002
102.449658   34.343966
102.493764   34.329091
102.546567   34.318832
> FaultNo.1404   color.2
102.518923   34.302439
102.567378   34.320386
102.620491   34.343974
102.666771   34.364997
102.686960   34.378586
102.691930   34.383201
> FaultNo.1412   color.2
100.443845   38.536094
100.477947   38.505415
100.507891   38.481916
100.546984   38.457765
100.581086   38.440141
100.618516   38.423823
100.647628   38.417295
100.681730   38.407504
100.703356   38.401629
100.729141   38.395755
> FaultNo.1413   color.2
100.755757   38.436877
100.782374   38.403588
100.810654   38.368340
100.823130   38.342230
100.824794   38.323301
> FaultNo.1414   color.2
103.278923   38.391296
103.421361   38.393423
103.527828   38.397343
104.134059   38.467429
> FaultNo.1416   color.2
102.513597   35.011738
102.566022   34.960996
102.591578   34.949009
102.630824   34.931078
102.667821   34.917546
102.696267   34.907141
102.742479   34.888575
102.782638   34.876089
102.824014   34.863602
102.878168   34.852115
102.982825   34.829140
> FaultNo.1421   color.2
 99.556332   39.840306
 99.707210   39.840306
 99.858088   39.840306
100.053125   39.825586
100.237123   39.803506
100.373281   39.796146
100.645598   39.799826
> FaultNo.1422   color.2
103.636589   35.965391
103.650961   35.956232
103.668927   35.947806
> FaultNo.1423   color.2
103.628055   35.947073
103.648715   35.935350
> FaultNo.1424   color.2
104.107290   35.686052
104.122722   35.674496
104.163976   35.645674
104.192419   35.635306
104.226243   35.618718
104.248279   35.608143
> FaultNo.1432   color.2
101.671258   38.761981
101.733086   38.731353
101.794159   38.702491
101.835629   38.673041
101.895949   38.635934
101.929879   38.613551
101.988690   38.587046
102.029815   38.572412
102.099683   38.523419
102.135449   38.494023
102.193673   38.476385
> FaultNo.1433   color.2
100.829400   39.167048
100.865236   39.146361
100.892380   39.112253
100.958100   39.071428
101.027100   39.037028
101.085403   39.033454
101.117071   39.028749
101.156278   39.019340
> FaultNo.1434   color.2
100.353272   39.200866
100.407560   39.142631
100.436966   39.121667
100.470896   39.104196
100.510103   39.091384
100.555343   39.076826
100.593043   39.067508
100.613241   39.051195
100.643685   39.035973
100.669562   39.016185
> FaultNo.1435   color.2
104.820561   34.704412
104.863033   34.648527
104.912211   34.583701
104.947977   34.509934
104.956919   34.476403
> FaultNo.1436   color.2
102.006139   34.210522
102.075829   34.196691
102.155741   34.164419
102.227289   34.150589
102.302555   34.143673
102.353661   34.135989
102.425209   34.129074
102.481891   34.126769
102.535785   34.120622
102.599899   34.105254
102.622389   34.094487
102.652865   34.079897
102.682008   34.066009
102.718837   34.055309
102.741715   34.052220
> FaultNo.1437   color.2
103.747057   34.149354
103.860118   34.082633
103.900496   34.057484
103.927830   34.036442
103.944517   34.023758
103.991241   33.997871
104.031891   33.983189
104.094969   33.954212
104.137958   33.929484
104.169262   33.913643
104.205708   33.887757
104.231406   33.866120
104.270186   33.841006
104.292614   33.826711
104.316444   33.814733
104.343544   33.802756
104.370176   33.790779
104.396342   33.778029
104.418302   33.765279
104.449140   33.745574
104.476240   33.730506
104.491660   33.721619
104.514088   33.708096
104.541188   33.688005
104.565952   33.665596
104.585576   33.645505
104.625758   33.610732
104.658932   33.584846
104.733224   33.520709
104.797236   33.465458
104.847232   33.438799
104.889750   33.421799
104.921990   33.405958
> FaultNo.1438   color.2
104.950264   33.406129
105.002353   33.408220
105.120053   33.407384
105.200189   33.404457
105.252926   33.409901
> FaultNo.1439   color.2
106.979927   34.405989
106.977810   34.406389
106.975670   34.406800
106.973531   34.407218
106.971394   34.407643
106.969258   34.408075
106.967123   34.408514
106.964991   34.408961
106.962859   34.409414
106.960729   34.409874
106.958601   34.410342
106.956474   34.410816
106.954348   34.411298
106.952225   34.411786
106.950103   34.412281
106.947982   34.412784
106.945863   34.413293
106.943746   34.413810
106.941631   34.414333
106.939517   34.414863
106.937405   34.415401
106.935295   34.415945
106.933187   34.416496
106.931080   34.417054
106.928976   34.417620
106.926873   34.418192
106.924772   34.418771
106.922673   34.419357
106.920576   34.419950
106.918481   34.420549
106.916388   34.421156
106.914298   34.421770
106.912209   34.422390
106.910899   34.422783
106.904884   34.424185
106.898207   34.425749
106.891531   34.427319
106.884857   34.428897
106.878184   34.430482
106.871514   34.432073
106.864844   34.433672
106.858177   34.435277
106.851511   34.436890
106.844847   34.438509
106.838184   34.440136
106.831524   34.441769
106.824865   34.443410
106.818207   34.445057
106.812243   34.446539
106.767952   34.452680
106.767555   34.452773
106.763690   34.453685
106.759827   34.454604
106.755966   34.455530
106.752106   34.456464
106.748247   34.457404
106.744391   34.458351
106.740536   34.459305
106.736683   34.460266
106.732832   34.461234
106.728982   34.462209
106.725135   34.463191
106.721289   34.464180
106.717444   34.465176
106.715760   34.465615
106.714933   34.465777
106.712651   34.466220
106.710369   34.466657
106.708085   34.467086
106.705800   34.467508
106.703513   34.467923
106.703226   34.467974
106.698397   34.469142
106.682395   34.473980
106.669743   34.476957
106.651880   34.481050
106.626203   34.484772
106.602386   34.488121
106.566288   34.495936
106.540983   34.500029
106.504514   34.509705
106.465439   34.521613
106.441994   34.527568
106.419666   34.530173
106.406641   34.529428
106.390319   34.525918
106.360902   34.525402
106.343871   34.526434
106.342839   34.526434
> FaultNo.1443   color.2
101.129646   36.491210
101.147801   36.482889
101.169545   36.472064
101.192022   36.461212
101.215233   36.450334
101.234055   36.440783
101.249285   36.433733
101.263772   36.426704
101.282667   36.418938
101.300847   36.411791
101.316122   36.405929
101.329263   36.401928
101.346782   36.396592
101.370099   36.388675
101.391221   36.381421
101.410891   36.374809
101.434934   36.366856
101.452438   36.361504
101.472068   36.354284
101.489537   36.348329
101.509160   36.341103
101.528131   36.335692
101.549225   36.328411
101.566744   36.323641
101.585060   36.320039
101.601928   36.317082
101.617348   36.314771
101.636461   36.312333
101.651172   36.310639
101.677669   36.307946
101.701948   36.305322
101.721858   36.304041
101.744689   36.302058
101.768964   36.299421
101.788133   36.298155
101.806498   36.295716
101.827077   36.293196
101.844701   36.290778
101.863030   36.287732
101.879175   36.285361
101.898273   36.282882
101.913644   36.279934
101.934183   36.276799
101.955458   36.273633
101.977469   36.270436
101.991393   36.268131
102.006792   36.265770
102.022191   36.263407
102.035408   36.261721
102.049431   36.261202
102.064896   36.260030
102.079588   36.258284
102.094313   36.257135
102.112728   36.255846
102.128894   36.254039
102.143653   36.253482
102.160556   36.251643
102.181147   36.249662
102.198751   36.247191
102.214140   36.244804
102.230968   36.241760
102.247831   36.239311
102.263181   36.236319
102.279268   36.233297
102.296091   36.230244
102.308523   36.227960
102.320955   36.225674
102.333350   36.222789
102.347182   36.219247
102.348208   36.218874
102.383378   36.204364
102.425750   36.189063
102.466945   36.169054
102.496370   36.156107
102.548158   36.132567
102.571698   36.112558
> FaultNo.1444   color.2
100.441755   37.515845
100.419730   37.515753
100.400005   37.516209
100.377266   37.517337
100.356022   37.517821
100.339352   37.518804
100.313641   37.521804
100.291723   37.524714
100.266051   37.528914
100.241852   37.531865
100.220687   37.534746
100.195767   37.538915
100.167050   37.543159
100.140626   37.547954
100.117297   37.554495
100.096280   37.562195
100.075260   37.569892
100.055813   37.579370
100.028922   37.593838
100.009560   37.606334
 99.989393   37.617632
 99.968518   37.630757
 99.946115   37.643908
 99.930435   37.653293
 99.912525   37.664535
 99.893814   37.674578
 99.874337   37.684633
 99.850382   37.697795
 99.817326   37.712330
 99.797052   37.721782
 99.776737   37.730020
 99.755709   37.740083
 99.730126   37.750829
 99.693930   37.763570
 99.663018   37.774999
 99.633620   37.786394
 99.597440   37.800922
 99.569499   37.810462
 99.542281   37.818773
 99.514326   37.828301
 99.488650   37.837786
 99.459264   37.851562
> FaultNo.1445   color.2
 99.060033   38.055479
 99.073718   38.046237
 99.090997   38.035993
 99.109477   38.025731
 99.126757   38.015960
 99.145810   38.004730
 99.168462   37.992974
 99.189923   37.982184
 99.216756   37.969408
 99.239989   37.957630
 99.267988   37.943871
 99.290035   37.933534
 99.312075   37.923192
 99.332338   37.914305
 99.351971   37.904468
 99.373428   37.895557
 99.394243   37.885219
 99.414475   37.875841
 99.438829   37.863054
> FaultNo.1448   color.2
100.272635   36.585742
100.283934   36.584695
100.295753   36.584430
100.306082   36.583800
100.315411   36.582793
100.322291   36.582240
100.332590   36.580813
100.341455   36.580610
100.349798   36.579624
100.360111   36.578592
100.368468   36.578002
100.375319   36.576651
> FaultNo.1449   color.2
101.297451   33.369167
101.270241   33.389384
101.252945   33.402831
101.229303   33.417549
101.204376   33.432302
101.178209   33.448163
101.154399   33.459645
101.117986   33.475806
101.081604   33.493028
101.043883   33.509204
101.004912   33.526478
100.970909   33.540370
100.939454   33.554178
100.907944   33.566904
100.868874   33.583059
100.834824   33.596911
100.802001   33.609644
100.772926   33.620115
100.746279   33.627290
100.706774   33.633729
100.667344   33.642302
100.626544   33.648749
100.578088   33.656453
100.530905   33.664104
100.478624   33.672938
100.385416   33.690951
100.269398   33.711425
100.173853   33.729623
> FaultNo.1450   color.2
101.679875   35.895396
101.678172   35.880439
101.676237   35.860985
101.675183   35.840750
101.674403   35.825762
101.673468   35.807775
101.671574   35.789071
101.671423   35.786169
101.670561   35.769585
101.670702   35.754565
101.672486   35.735735
101.674113   35.713907
101.677186   35.697871
101.677733   35.695013
101.680432   35.676151
101.682338   35.667923
101.685690   35.653448
101.690260   35.635272
101.696782   35.619281
101.705700   35.596449
101.715609   35.575085
101.724753   35.556748
101.733775   35.536163
101.743630   35.514046
101.752563   35.491960
101.761491   35.469874
101.769577   35.449317
101.774914   35.428857
101.779213   35.406180
101.782595   35.383535
101.786969   35.362356
101.789472   35.340492
101.792689   35.314848
101.796103   35.292952
101.797847   35.274117
101.800345   35.252253
101.803555   35.226608
101.806049   35.204743
101.810168   35.179065
101.814524   35.157884
101.817213   35.139765
101.820573   35.117117
101.823140   35.096750
101.826776   35.079348
101.830331   35.060447
101.833885   35.041545
101.836486   35.021927
101.841777   35.001460
101.843585   34.984123
101.847172   34.965970
101.851299   34.942334
101.852054   34.938007
101.856225   34.913824
101.859605   34.891922
101.864479   34.863958
101.868481   34.836775
101.871532   34.808876
101.877345   34.781627
101.881419   34.755942
101.884826   34.734788
101.885428   34.712233
101.888711   34.688829
101.891911   34.663926
101.896760   34.635957
> FaultNo.1458   color.2
102.129609   33.408581
102.122736   33.413114
102.117618   33.416916
102.111532   33.422734
102.100209   33.430683
102.085181   33.440664
102.076095   33.447736
102.063831   33.455262
102.056221   33.460645
102.051186   33.464632
102.041170   33.471017
102.030994   33.477397
102.017223   33.487134
102.010072   33.492790
101.999882   33.499432
101.994499   33.504203
101.986375   33.510496
101.981316   33.515009
101.976799   33.517548
101.969035   33.522525
101.963509   33.526761
101.956877   33.530969
> FaultNo.1459   color.2
101.948361   33.534733
101.943145   33.539109
101.938775   33.541915
101.935896   33.544225
101.933140   33.546400
101.930141   33.548569
101.926280   33.551022
101.923654   33.552945
101.921542   33.554116
101.919622   33.555036
101.918135   33.555764
101.915762   33.557438
101.912591   33.558629
101.912554   33.558643
> FaultNo.1460   color.2
101.661532   33.720754
101.650678   33.726252
101.640805   33.731372
101.635129   33.736337
101.624219   33.743178
101.618293   33.746249
101.613017   33.749203
101.607016   33.754157
101.601477   33.759662
101.598637   33.762143
101.590169   33.768241
101.586835   33.770977
101.583011   33.773835
101.579655   33.777109
101.575348   33.779953
101.569557   33.783564
101.564078   33.787453
101.559082   33.791355
101.555257   33.794211
101.549132   33.798081
101.546149   33.800018
101.542818   33.802619
101.538497   33.805730
101.533832   33.809371
101.528800   33.814079
101.525279   33.817347
101.522602   33.819696
101.519380   33.823512
101.514030   33.828075
101.510524   33.830939
101.506980   33.834745
101.503484   33.837340
101.498810   33.841114
101.492919   33.847008
101.487728   33.851574
101.484198   33.854976
101.478660   33.860071
101.472155   33.865138
101.468963   33.868144
101.465426   33.871680
101.458540   33.878082
101.450680   33.884591
101.446140   33.888905
101.441778   33.892820
101.439149   33.894300
101.435107   33.896627
101.431310   33.898491
101.427174   33.900344
101.422755   33.903600
101.420144   33.906719
101.416505   33.910185
101.412088   33.913346
101.403969   33.918749
101.399673   33.921725
101.395223   33.925636
101.389808   33.928976
101.384942   33.931296
101.381054   33.934164
101.376534   33.936385
101.373092   33.937618
101.369727   33.939246
101.367127   33.940582
101.364501   33.942545
101.361462   33.945359
101.358557   33.947235
101.357287   33.948296
101.355934   33.949119
101.354557   33.950491
101.351762   33.951978
101.349172   33.953078
101.346105   33.954322
101.343713   33.955192
101.340266   33.956502
101.335291   33.958316
101.331286   33.959453
101.327648   33.960835
> FaultNo.1461   color.2
101.231370   34.097615
101.221056   34.097298
101.215230   34.096337
101.206990   34.096864
101.199020   34.096617
101.195035   34.096493
101.190781   34.097142
101.184952   34.098347
101.168193   34.098351
101.156332   34.101926
101.146352   34.105821
101.139554   34.109290
101.130848   34.112961
