> -L"hy"
102.491626012	29.6087343532
102.490616927	29.6076527457
102.489580135	29.6069037076
102.488182015	29.6058866579
102.487672675	29.6054394755
102.486920035	29.6048685831
102.486393351	29.6045858386
102.485583427	29.604118451
102.485142585	29.6041047508
102.484989817	29.6038541744
102.484942698	29.6035101258
102.484922147	29.6031914039
102.485064362	29.602924529
102.485391928	29.60264334
102.485888911	29.6020568259
102.486487014	29.6015374894
102.486887599	29.6013890752
102.487216139	29.6011156067
102.487182054	29.6007276809
102.48700687	29.6002822519
102.486957166	29.5997734624
102.486956674	29.5992708138
102.487229144	29.5990188796
102.487499247	29.5987471132
102.487640042	29.5983961998
102.487797275	29.5981070121
102.488072534	29.5975719948
102.48828629	29.5971528314
102.488417644	29.5968519794
102.488498786	29.5965590939
102.488477104	29.5961720451
102.488723449	29.5958087334
102.489226932	29.5954120095
102.489814635	29.5948806482
102.490358061	29.5944799955
102.49077923	29.5942592461
102.491263992	29.5941016219
102.491957351	29.5941172061
102.492531822	29.5940445624
102.492916075	29.5938047492
102.493522459	29.5936167672
102.493972186	29.5935713934
102.494310977	29.593427733
102.494628119	29.5931668062
102.495002907	29.5928189109
102.495481173	29.5923290851
102.4957211	29.5921573383
102.495999115	29.5921564049
102.496229792	29.5922556792
102.496518269	29.5926114246
102.496912414	29.5931411324
102.497262983	29.5934028546
102.497827332	29.5942117274
102.498382793	29.594982106
102.498774311	29.595678986
102.499520629	29.5969694424
102.500121251	29.5976345567
102.500580581	29.5983982975
102.500990934	29.5990143151
102.501530578	29.5996249548
102.502232629	29.6002468778
102.50300233	29.6007985853
102.503507382	29.6012131269
102.504190783	29.6018181912
102.505045141	29.6022164555
102.505957941	29.6026534029
102.506764765	29.6031175371
102.507893159	29.603742496
102.508744005	29.6041713937
102.509902853	29.6047003359
102.510918593	29.6051841626
102.512074447	29.605682615
102.513648263	29.6065067731
102.51488207	29.6072531283
102.516525367	29.6084896116
102.517161715	29.6091742618
102.51760873	29.6095466152
102.518036475	29.6099256264
102.518583675	29.6102340644
102.519155664	29.610419742
102.519777446	29.6105349784
102.520285435	29.6106044938
102.521768451	29.6109068292
102.52342096	29.6113077588
102.524678101	29.6116157988
102.525975959	29.6122083649
102.526984585	29.6129412731
102.527653575	29.6137320782
102.527902931	29.6146119728
102.527688192	29.6155034658
102.526883327	29.6162414698
102.525893496	29.6166282045
102.524631324	29.6175871946
102.523170803	29.6179639419
102.521751664	29.6182251524
102.520710721	29.6184233161
102.519486437	29.618728046
102.516840924	29.6190110289
102.514428081	29.6194281707
102.512348704	29.6197168374
102.508933272	29.61982227
102.507424351	29.6199778309
102.505875764	29.6200109762
102.504840958	29.6204174263
102.503720894	29.6206581201
102.502799202	29.6208190042
102.501824086	29.6205434588
102.500889543	29.6202768939
102.500203784	29.6198741356
102.499467787	29.6195917574
102.497427908	29.6180457038
102.496701587	29.6174951422
102.496325701	29.6171985267
102.494923342	29.6160226382
102.494032702	29.6152509878
102.493209276	29.6140961801
102.492466123	29.6127774867
102.492187169	29.6116159593
102.492217707	29.6107550076
102.492182482	29.6101471335
102.49215148	29.609490009
102.491626012	29.6087343532
