-199.462184761	-6136.17047462
-197.467500378	-6220.08390958
-195.472817328	-5799.85356416
-193.478135607	-6020.18651719
-191.483455214	-6073.57049018
-189.488776147	-5437.74732667
-187.494098403	-4739.9227216
-185.499421981	-4275.71384077
-183.504746878	-4709.16878397
-181.510073093	-4720.57242393
-179.515400623	-4460.63209097
-177.520729466	-4080.42271388
-175.52605962	-4502.80909343
-173.531391083	-4299.58930598
-171.536723854	-5419.75121921
-169.542057929	-6255.95229002
-167.547393306	-5823.74650776
-165.552729984	-5866.5291619
-163.558067961	-5677.24567918
-161.563407234	-5403.07626824
-159.568747802	-5238.2023312
-157.574089661	-4978.06272989
-155.579432811	-4798.61490818
-153.584777249	-4741.0129461
-151.590122972	-4491.13586908
-149.59546998	-4135.13038399
-147.600818269	-4389.29201573
-145.606167838	-4491.72660201
-143.611518684	-4464.29258826
-141.616870806	-4384.81525527
-139.622224201	-4387.14867399
-137.627578867	-4330.23770059
-135.632934802	-4152.36295443
-133.638292004	-3918.39643798
-131.643650472	-3926.33106202
-129.649010201	-4246.31094764
-127.654371192	-4000.50454247
-125.659733441	-4441.03619402
-123.665096947	-4432.58604874
-121.670461707	-4422.95698112
-119.675827719	-4316.25084673
-117.681194981	-4254.52504702
-115.686563491	-4801.50123748
-113.691933247	-5016.19134377
-111.697304247	-5276.20801154
-109.702676489	-5306.52501888
-107.70804997	-4519.12353959
-105.713424689	-5542.0920037
-103.718800643	-5129.46141873
-101.72417783	-4475.47997588
-99.7295562482	-5057.56443185
-97.7349358955	-5166.47018157
-95.7403167698	-5112.49195197
-93.7456988688	-4518.61589408
-91.7510821905	-3926.95930277
-89.7564667327	-3643.98971458
-87.7618524934	-3463.48884251
-85.7672394703	-3387.86382509
-83.7726276615	-3044.33272093
-81.7780170647	-3973.80872273
-79.7834076779	-4597.36091465
-77.788799499	-4341.47026718
-75.7941925257	-3414.50420778
-73.7995867561	-3616.00535267
-71.8049821879	-4707.77101193
-69.8103788191	-5032.34713554
-67.8157766476	-4633.38285663
-65.8211756712	-5828.47261135
-63.8265758877	-5284.87397357
-61.8319772952	-3823.33284678
-59.8373798914	-3672.27123811
-57.8427836742	-4002.26911339
-55.8481886415	-3651.75509288
-53.8535947912	-3657.17745963
-51.8590021212	-3454.1349527
-49.8644106293	-3487.95640615
-47.8698203134	-3364.03924985
-45.8752311714	-3749.91369475
-43.8806432012	-3768.72935874
-41.8860564006	-3634.0674652
-39.8914707674	-3515.43005665
-37.8968862997	-4570.39486664
-35.9023029952	-4325.41533525
-33.9077208518	-4881.41334126
-31.9131398674	-5362.64612433
-29.9185600398	-5056.46807171
-27.923981367	-4479.52573454
-25.9294038468	-5017.17580982
-23.934827477	-5848.33214743
-21.9402522556	-5897.60750738
-19.9456781804	-5841.8868862
-17.9511052493	-5733.94400183
-15.95653346	-5837.58839561
-13.9619628106	-5745.08906239
-11.9673932989	-6541.20247142
-9.97282492269	-6988.79289809
-7.97825767989	-7237.72265186
-5.98369156835	-7688.28085181
-3.98912658595	-7701.72980426
-1.99456273055	-7220.59358575
0	-7839.82801712
1.99456160782	-7778.54049368
3.98912209506	-7323.55343892
